"temperature","rainfall","soil","period","crop"
"29","232","6","1","1"
"29","233","2","1","1"
"29","233","3","1","1"
"29","233","5","1","1"
"29","233","6","1","1"
"29","234","2","1","1"
"29","234","3","1","1"
"29","234","5","1","1"
"29","234","6","1","1"
"29","235","2","1","1"
"29","235","3","1","1"
"29","235","5","1","1"
"29","235","6","1","1"
"29","236","2","1","1"
"29","236","3","1","1"
"29","236","5","1","1"
"29","236","6","1","1"
"29","237","2","1","1"
"29","237","3","1","1"
"29","237","5","1","1"
"29","237","6","1","1"
"29","238","2","1","1"
"29","238","3","1","1"
"29","238","5","1","1"
"29","238","6","1","1"
"29","239","2","1","1"
"29","239","3","1","1"
"29","239","5","1","1"
"29","239","6","1","1"
"29","240","2","1","1"
"29","240","3","1","1"
"29","240","5","1","1"
"29","240","6","1","1"
"29","241","2","1","1"
"29","241","3","1","1"
"29","241","5","1","1"
"29","241","6","1","1"
"29","242","2","1","1"
"29","242","3","1","1"
"29","242","5","1","1"
"29","242","6","1","1"
"29","243","2","1","1"
"29","243","3","1","1"
"29","243","5","1","1"
"29","243","6","1","1"
"29","244","2","1","1"
"29","244","3","1","1"
"29","244","5","1","1"
"29","244","6","1","1"
"29","245","2","1","1"
"29","245","3","1","1"
"29","245","5","1","1"
"29","245","6","1","1"
"29","246","2","1","1"
"29","246","3","1","1"
"29","246","5","1","1"
"29","246","6","1","1"
"29","247","2","1","1"
"29","247","3","1","1"
"29","247","5","1","1"
"29","247","6","1","1"
"29","248","2","1","1"
"29","248","3","1","1"
"29","248","5","1","1"
"29","248","6","1","1"
"29","249","2","1","1"
"29","249","3","1","1"
"29","249","5","1","1"
"29","249","6","1","1"
"29","250","2","1","1"
"29","250","3","1","1"
"29","250","5","1","1"
"29","250","6","1","1"
"29","251","2","1","1"
"29","251","3","1","1"
"29","251","5","1","1"
"29","251","6","1","1"
"29","252","2","1","1"
"29","252","3","1","1"
"29","252","5","1","1"
"29","252","6","1","1"
"29","253","2","1","1"
"29","253","3","1","1"
"29","253","5","1","1"
"29","253","6","1","1"
"29","254","2","1","1"
"29","254","3","1","1"
"29","254","5","1","1"
"29","254","6","1","1"
"29","255","2","1","1"
"29","255","3","1","1"
"29","255","5","1","1"
"29","255","6","1","1"
"29","256","2","1","1"
"29","256","3","1","1"
"29","256","5","1","1"
"29","256","6","1","1"
"29","257","2","1","1"
"29","257","3","1","1"
"29","257","5","1","1"
"29","257","6","1","1"
"29","258","2","1","1"
"29","258","3","1","1"
"29","258","5","1","1"
"29","258","6","1","1"
"29","259","2","1","1"
"29","259","3","1","1"
"29","259","5","1","1"
"29","259","6","1","1"
"29","260","2","1","1"
"29","260","3","1","1"
"29","260","5","1","1"
"29","260","6","1","1"
"29","261","2","1","1"
"29","261","3","1","1"
"29","261","5","1","1"
"29","261","6","1","1"
"29","262","2","1","1"
"29","262","3","1","1"
"29","262","5","1","1"
"29","262","6","1","1"
"29","263","2","1","1"
"29","263","3","1","1"
"29","263","5","1","1"
"29","263","6","1","1"
"29","264","2","1","1"
"29","264","3","1","1"
"29","264","5","1","1"
"29","264","6","1","1"
"29","265","2","1","1"
"29","265","3","1","1"
"29","265","5","1","1"
"29","265","6","1","1"
"29","266","2","1","1"
"29","266","3","1","1"
"29","266","5","1","1"
"29","266","6","1","1"
"29","267","2","1","1"
"29","267","3","1","1"
"29","267","5","1","1"
"29","267","6","1","1"
"29","268","2","1","1"
"29","268","3","1","1"
"29","268","5","1","1"
"29","268","6","1","1"
"29","269","2","1","1"
"29","269","3","1","1"
"29","269","5","1","1"
"29","269","6","1","1"
"29","270","2","1","1"
"29","270","3","1","1"
"29","270","5","1","1"
"29","270","6","1","1"
"29","271","2","1","1"
"29","271","3","1","1"
"29","271","5","1","1"
"29","271","6","1","1"
"29","272","2","1","1"
"29","272","3","1","1"
"29","272","5","1","1"
"29","272","6","1","1"
"29","273","2","1","1"
"29","273","3","1","1"
"29","273","5","1","1"
"29","273","6","1","1"
"29","274","2","1","1"
"29","274","3","1","1"
"29","274","5","1","1"
"29","274","6","1","1"
"29","275","2","1","1"
"29","275","3","1","1"
"29","275","5","1","1"
"29","275","6","1","1"
"29","276","2","1","1"
"29","276","3","1","1"
"29","276","5","1","1"
"29","276","6","1","1"
"29","277","2","1","1"
"29","277","3","1","1"
"29","277","5","1","1"
"29","277","6","1","1"
"29","278","2","1","1"
"29","278","3","1","1"
"29","278","5","1","1"
"29","278","6","1","1"
"29","279","2","1","1"
"29","279","3","1","1"
"29","279","5","1","1"
"29","279","6","1","1"
"29","280","2","1","1"
"29","280","3","1","1"
"29","280","5","1","1"
"29","280","6","1","1"
"29","281","2","1","1"
"29","281","3","1","1"
"29","281","5","1","1"
"29","281","6","1","1"
"29","282","2","1","1"
"29","282","3","1","1"
"29","282","5","1","1"
"29","282","6","1","1"
"29","283","2","1","1"
"29","283","3","1","1"
"29","283","5","1","1"
"29","283","6","1","1"
"29","284","2","1","1"
"29","284","3","1","1"
"29","284","5","1","1"
"29","284","6","1","1"
"29","285","2","1","1"
"29","285","3","1","1"
"29","285","5","1","1"
"29","285","6","1","1"
"29","286","2","1","1"
"29","286","3","1","1"
"29","286","5","1","1"
"29","286","6","1","1"
"29","287","2","1","1"
"29","287","3","1","1"
"29","287","5","1","1"
"29","287","6","1","1"
"29","288","2","1","1"
"29","288","3","1","1"
"29","288","5","1","1"
"29","288","6","1","1"
"29","289","2","1","1"
"29","289","3","1","1"
"29","289","5","1","1"
"29","289","6","1","1"
"29","290","2","1","1"
"29","290","3","1","1"
"29","290","5","1","1"
"29","290","6","1","1"
"29","291","2","1","1"
"29","291","3","1","1"
"29","291","5","1","1"
"29","291","6","1","1"
"29","292","2","1","1"
"29","292","3","1","1"
"29","292","5","1","1"
"29","292","6","1","1"
"29","293","2","1","1"
"29","293","3","1","1"
"29","293","5","1","1"
"29","293","6","1","1"
"29","294","2","1","1"
"29","294","3","1","1"
"29","294","5","1","1"
"29","294","6","1","1"
"29","295","2","1","1"
"29","295","3","1","1"
"29","295","5","1","1"
"29","295","6","1","1"
"29","296","2","1","1"
"29","296","3","1","1"
"29","296","5","1","1"
"29","296","6","1","1"
"29","297","2","1","1"
"29","297","3","1","1"
"29","297","5","1","1"
"29","297","6","1","1"
"29","298","2","1","1"
"29","298","3","1","1"
"29","298","5","1","1"
"29","298","6","1","1"
"29","299","2","1","1"
"29","299","3","1","1"
"29","299","5","1","1"
"29","299","6","1","1"
"29","300","2","1","1"
"29","300","3","1","1"
"29","300","5","1","1"
"29","300","6","1","1"
"30","150","2","1","1"
"30","150","3","1","1"
"30","150","5","1","1"
"30","150","6","1","1"
"30","151","2","1","1"
"30","151","3","1","1"
"30","151","5","1","1"
"30","151","6","1","1"
"30","152","2","1","1"
"30","152","3","1","1"
"30","152","5","1","1"
"30","152","6","1","1"
"30","153","2","1","1"
"30","153","3","1","1"
"30","153","5","1","1"
"30","153","6","1","1"
"30","154","2","1","1"
"30","154","3","1","1"
"30","154","5","1","1"
"30","154","6","1","1"
"30","155","2","1","1"
"30","155","3","1","1"
"30","155","5","1","1"
"30","155","6","1","1"
"30","156","2","1","1"
"30","156","3","1","1"
"30","156","5","1","1"
"30","156","6","1","1"
"30","157","2","1","1"
"30","157","3","1","1"
"30","157","5","1","1"
"30","157","6","1","1"
"30","158","2","1","1"
"30","158","3","1","1"
"30","158","5","1","1"
"30","158","6","1","1"
"30","159","2","1","1"
"30","159","3","1","1"
"30","159","5","1","1"
"30","159","6","1","1"
"30","160","2","1","1"
"30","160","3","1","1"
"30","160","5","1","1"
"30","160","6","1","1"
"30","161","2","1","1"
"30","161","3","1","1"
"30","161","5","1","1"
"30","161","6","1","1"
"30","162","2","1","1"
"30","162","3","1","1"
"30","162","5","1","1"
"30","162","6","1","1"
"30","163","2","1","1"
"30","163","3","1","1"
"30","163","5","1","1"
"30","163","6","1","1"
"30","164","2","1","1"
"30","164","3","1","1"
"30","164","5","1","1"
"30","164","6","1","1"
"30","165","2","1","1"
"30","165","3","1","1"
"30","165","5","1","1"
"30","165","6","1","1"
"30","166","2","1","1"
"30","166","3","1","1"
"30","166","5","1","1"
"30","166","6","1","1"
"30","167","2","1","1"
"30","167","3","1","1"
"30","167","5","1","1"
"30","167","6","1","1"
"30","168","2","1","1"
"30","168","3","1","1"
"30","168","5","1","1"
"30","168","6","1","1"
"30","169","2","1","1"
"30","169","3","1","1"
"30","169","5","1","1"
"30","169","6","1","1"
"30","170","2","1","1"
"30","170","3","1","1"
"30","170","5","1","1"
"30","170","6","1","1"
"30","171","2","1","1"
"30","171","3","1","1"
"30","171","5","1","1"
"30","171","6","1","1"
"30","172","2","1","1"
"30","172","3","1","1"
"30","172","5","1","1"
"30","172","6","1","1"
"30","173","2","1","1"
"30","173","3","1","1"
"30","173","5","1","1"
"30","173","6","1","1"
"30","174","2","1","1"
"30","174","3","1","1"
"30","174","5","1","1"
"30","174","6","1","1"
"30","175","2","1","1"
"30","175","3","1","1"
"30","175","5","1","1"
"30","175","6","1","1"
"30","176","2","1","1"
"30","176","3","1","1"
"30","176","5","1","1"
"30","176","6","1","1"
"30","177","2","1","1"
"30","177","3","1","1"
"30","177","5","1","1"
"30","177","6","1","1"
"30","178","2","1","1"
"30","178","3","1","1"
"30","178","5","1","1"
"30","178","6","1","1"
"30","179","2","1","1"
"30","179","3","1","1"
"30","179","5","1","1"
"30","179","6","1","1"
"30","180","2","1","1"
"30","180","3","1","1"
"30","180","5","1","1"
"30","180","6","1","1"
"30","181","2","1","1"
"30","181","3","1","1"
"30","181","5","1","1"
"30","181","6","1","1"
"30","182","2","1","1"
"30","182","3","1","1"
"30","182","5","1","1"
"30","182","6","1","1"
"30","183","2","1","1"
"30","183","3","1","1"
"30","183","5","1","1"
"30","183","6","1","1"
"30","184","2","1","1"
"30","184","3","1","1"
"30","184","5","1","1"
"30","184","6","1","1"
"30","185","2","1","1"
"30","185","3","1","1"
"30","185","5","1","1"
"30","185","6","1","1"
"30","186","2","1","1"
"30","186","3","1","1"
"30","186","5","1","1"
"30","186","6","1","1"
"30","187","2","1","1"
"30","187","3","1","1"
"30","187","5","1","1"
"30","187","6","1","1"
"30","188","2","1","1"
"30","188","3","1","1"
"30","188","5","1","1"
"30","188","6","1","1"
"30","189","2","1","1"
"30","189","3","1","1"
"30","189","5","1","1"
"30","189","6","1","1"
"30","190","2","1","1"
"30","190","3","1","1"
"30","190","5","1","1"
"30","190","6","1","1"
"30","191","2","1","1"
"30","191","3","1","1"
"30","191","5","1","1"
"30","191","6","1","1"
"30","192","2","1","1"
"30","192","3","1","1"
"30","192","5","1","1"
"30","192","6","1","1"
"30","193","2","1","1"
"30","193","3","1","1"
"30","193","5","1","1"
"30","193","6","1","1"
"30","194","2","1","1"
"30","194","3","1","1"
"30","194","5","1","1"
"30","194","6","1","1"
"30","195","2","1","1"
"30","195","3","1","1"
"30","195","5","1","1"
"30","195","6","1","1"
"30","196","2","1","1"
"30","196","3","1","1"
"30","196","5","1","1"
"30","196","6","1","1"
"30","197","2","1","1"
"30","197","3","1","1"
"30","197","5","1","1"
"30","197","6","1","1"
"30","198","2","1","1"
"30","198","3","1","1"
"30","198","5","1","1"
"30","198","6","1","1"
"30","199","2","1","1"
"30","199","3","1","1"
"30","199","5","1","1"
"30","199","6","1","1"
"30","200","2","1","1"
"30","200","3","1","1"
"30","200","5","1","1"
"30","200","6","1","1"
"30","201","2","1","1"
"30","201","3","1","1"
"30","201","5","1","1"
"30","201","6","1","1"
"30","202","2","1","1"
"30","202","3","1","1"
"30","202","5","1","1"
"30","202","6","1","1"
"30","203","2","1","1"
"30","203","3","1","1"
"30","203","5","1","1"
"30","203","6","1","1"
"30","204","2","1","1"
"30","204","3","1","1"
"30","204","5","1","1"
"30","204","6","1","1"
"30","205","2","1","1"
"30","205","3","1","1"
"30","205","5","1","1"
"30","205","6","1","1"
"30","206","2","1","1"
"30","206","3","1","1"
"30","206","5","1","1"
"30","206","6","1","1"
"30","207","2","1","1"
"30","207","3","1","1"
"30","207","5","1","1"
"30","207","6","1","1"
"30","208","2","1","1"
"30","208","3","1","1"
"30","208","5","1","1"
"30","208","6","1","1"
"30","209","2","1","1"
"30","209","3","1","1"
"30","209","5","1","1"
"30","209","6","1","1"
"30","210","2","1","1"
"30","210","3","1","1"
"30","210","5","1","1"
"30","210","6","1","1"
"30","211","2","1","1"
"30","211","3","1","1"
"30","211","5","1","1"
"30","211","6","1","1"
"30","212","2","1","1"
"30","212","3","1","1"
"30","212","5","1","1"
"30","212","6","1","1"
"30","213","2","1","1"
"30","213","3","1","1"
"30","213","5","1","1"
"30","213","6","1","1"
"30","214","2","1","1"
"30","214","3","1","1"
"30","214","5","1","1"
"30","214","6","1","1"
"30","215","2","1","1"
"30","215","3","1","1"
"30","215","5","1","1"
"30","215","6","1","1"
"30","216","2","1","1"
"30","216","3","1","1"
"30","216","5","1","1"
"30","216","6","1","1"
"30","217","2","1","1"
"30","217","3","1","1"
"30","217","5","1","1"
"30","217","6","1","1"
"30","218","2","1","1"
"30","218","3","1","1"
"30","218","5","1","1"
"30","218","6","1","1"
"30","219","2","1","1"
"30","219","3","1","1"
"30","219","5","1","1"
"30","219","6","1","1"
"30","220","2","1","1"
"30","220","3","1","1"
"30","220","5","1","1"
"30","220","6","1","1"
"30","221","2","1","1"
"30","221","3","1","1"
"30","221","5","1","1"
"30","221","6","1","1"
"30","222","2","1","1"
"30","222","3","1","1"
"30","222","5","1","1"
"30","222","6","1","1"
"30","223","2","1","1"
"30","223","3","1","1"
"30","223","5","1","1"
"30","223","6","1","1"
"30","224","2","1","1"
"30","224","3","1","1"
"30","224","5","1","1"
"30","224","6","1","1"
"30","225","2","1","1"
"30","225","3","1","1"
"30","225","5","1","1"
"30","225","6","1","1"
"30","226","2","1","1"
"30","226","3","1","1"
"30","226","5","1","1"
"30","226","6","1","1"
"30","227","2","1","1"
"30","227","3","1","1"
"30","227","5","1","1"
"30","227","6","1","1"
"30","228","2","1","1"
"30","228","3","1","1"
"30","228","5","1","1"
"30","228","6","1","1"
"30","229","2","1","1"
"30","229","3","1","1"
"30","229","5","1","1"
"30","229","6","1","1"
"30","230","2","1","1"
"30","230","3","1","1"
"30","230","5","1","1"
"30","230","6","1","1"
"30","231","2","1","1"
"30","231","3","1","1"
"30","231","5","1","1"
"30","231","6","1","1"
"30","232","2","1","1"
"30","232","3","1","1"
"30","232","5","1","1"
"30","232","6","1","1"
"30","233","2","1","1"
"30","233","3","1","1"
"30","233","5","1","1"
"30","233","6","1","1"
"30","234","2","1","1"
"30","234","3","1","1"
"30","234","5","1","1"
"30","234","6","1","1"
"30","235","2","1","1"
"30","235","3","1","1"
"30","235","5","1","1"
"30","235","6","1","1"
"30","236","2","1","1"
"30","236","3","1","1"
"30","236","5","1","1"
"30","236","6","1","1"
"30","237","2","1","1"
"30","237","3","1","1"
"30","237","5","1","1"
"30","237","6","1","1"
"30","238","2","1","1"
"30","238","3","1","1"
"30","238","5","1","1"
"30","238","6","1","1"
"30","239","2","1","1"
"30","239","3","1","1"
"30","239","5","1","1"
"30","239","6","1","1"
"30","240","2","1","1"
"30","240","3","1","1"
"30","240","5","1","1"
"30","240","6","1","1"
"30","241","2","1","1"
"30","241","3","1","1"
"30","241","5","1","1"
"30","241","6","1","1"
"30","242","2","1","1"
"30","242","3","1","1"
"30","242","5","1","1"
"30","242","6","1","1"
"30","243","2","1","1"
"30","243","3","1","1"
"30","243","5","1","1"
"30","243","6","1","1"
"30","244","2","1","1"
"30","244","3","1","1"
"30","244","5","1","1"
"30","244","6","1","1"
"30","245","2","1","1"
"30","245","3","1","1"
"30","245","5","1","1"
"30","245","6","1","1"
"30","246","2","1","1"
"30","246","3","1","1"
"30","246","5","1","1"
"30","246","6","1","1"
"30","247","2","1","1"
"30","247","3","1","1"
"30","247","5","1","1"
"30","247","6","1","1"
"30","248","2","1","1"
"30","248","3","1","1"
"30","248","5","1","1"
"30","248","6","1","1"
"30","249","2","1","1"
"30","249","3","1","1"
"30","249","5","1","1"
"30","249","6","1","1"
"30","250","2","1","1"
"30","250","3","1","1"
"30","250","5","1","1"
"30","250","6","1","1"
"30","251","2","1","1"
"30","251","3","1","1"
"30","251","5","1","1"
"30","251","6","1","1"
"30","252","2","1","1"
"30","252","3","1","1"
"30","252","5","1","1"
"30","252","6","1","1"
"30","253","2","1","1"
"30","253","3","1","1"
"30","253","5","1","1"
"30","253","6","1","1"
"30","254","2","1","1"
"30","254","3","1","1"
"30","254","5","1","1"
"30","254","6","1","1"
"30","255","2","1","1"
"30","255","3","1","1"
"30","255","5","1","1"
"30","255","6","1","1"
"30","256","2","1","1"
"30","256","3","1","1"
"30","256","5","1","1"
"30","256","6","1","1"
"30","257","2","1","1"
"30","257","3","1","1"
"30","257","5","1","1"
"30","257","6","1","1"
"30","258","2","1","1"
"30","258","3","1","1"
"30","258","5","1","1"
"30","258","6","1","1"
"30","259","2","1","1"
"30","259","3","1","1"
"30","259","5","1","1"
"30","259","6","1","1"
"30","260","2","1","1"
"30","260","3","1","1"
"30","260","5","1","1"
"30","260","6","1","1"
"30","261","2","1","1"
"30","261","3","1","1"
"30","261","5","1","1"
"30","261","6","1","1"
"30","262","2","1","1"
"30","262","3","1","1"
"30","262","5","1","1"
"30","262","6","1","1"
"30","263","2","1","1"
"30","263","3","1","1"
"30","263","5","1","1"
"30","263","6","1","1"
"30","264","2","1","1"
"30","264","3","1","1"
"30","264","5","1","1"
"30","264","6","1","1"
"30","265","2","1","1"
"30","265","3","1","1"
"30","265","5","1","1"
"30","265","6","1","1"
"30","266","2","1","1"
"30","266","3","1","1"
"30","266","5","1","1"
"30","266","6","1","1"
"30","267","2","1","1"
"30","267","3","1","1"
"30","267","5","1","1"
"30","267","6","1","1"
"30","268","2","1","1"
"30","268","3","1","1"
"30","268","5","1","1"
"30","268","6","1","1"
"30","269","2","1","1"
"30","269","3","1","1"
"30","269","5","1","1"
"30","269","6","1","1"
"30","270","2","1","1"
"30","270","3","1","1"
"30","270","5","1","1"
"30","270","6","1","1"
"30","271","2","1","1"
"30","271","3","1","1"
"30","271","5","1","1"
"30","271","6","1","1"
"30","272","2","1","1"
"30","272","3","1","1"
"30","272","5","1","1"
"30","272","6","1","1"
"30","273","2","1","1"
"30","273","3","1","1"
"30","273","5","1","1"
"30","273","6","1","1"
"30","274","2","1","1"
"30","274","3","1","1"
"30","274","5","1","1"
"30","274","6","1","1"
"30","275","2","1","1"
"30","275","3","1","1"
"30","275","5","1","1"
"30","275","6","1","1"
"30","276","2","1","1"
"30","276","3","1","1"
"30","276","5","1","1"
"30","276","6","1","1"
"30","277","2","1","1"
"30","277","3","1","1"
"30","277","5","1","1"
"30","277","6","1","1"
"30","278","2","1","1"
"30","278","3","1","1"
"30","278","5","1","1"
"30","278","6","1","1"
"30","279","2","1","1"
"30","279","3","1","1"
"30","279","5","1","1"
"30","279","6","1","1"
"30","280","2","1","1"
"30","280","3","1","1"
"30","280","5","1","1"
"30","280","6","1","1"
"30","281","2","1","1"
"30","281","3","1","1"
"30","281","5","1","1"
"30","281","6","1","1"
"30","282","2","1","1"
"30","282","3","1","1"
"30","282","5","1","1"
"30","282","6","1","1"
"30","283","2","1","1"
"30","283","3","1","1"
"30","283","5","1","1"
"30","283","6","1","1"
"30","284","2","1","1"
"30","284","3","1","1"
"30","284","5","1","1"
"30","284","6","1","1"
"30","285","2","1","1"
"30","285","3","1","1"
"30","285","5","1","1"
"30","285","6","1","1"
"30","286","2","1","1"
"30","286","3","1","1"
"30","286","5","1","1"
"30","286","6","1","1"
"30","287","2","1","1"
"30","287","3","1","1"
"30","287","5","1","1"
"30","287","6","1","1"
"30","288","2","1","1"
"30","288","3","1","1"
"30","288","5","1","1"
"30","288","6","1","1"
"30","289","2","1","1"
"30","289","3","1","1"
"30","289","5","1","1"
"30","289","6","1","1"
"30","290","2","1","1"
"30","290","3","1","1"
"30","290","5","1","1"
"30","290","6","1","1"
"30","291","2","1","1"
"30","291","3","1","1"
"30","291","5","1","1"
"30","291","6","1","1"
"30","292","2","1","1"
"30","292","3","1","1"
"30","292","5","1","1"
"30","292","6","1","1"
"30","293","2","1","1"
"30","293","3","1","1"
"30","293","5","1","1"
"30","293","6","1","1"
"30","294","2","1","1"
"30","294","3","1","1"
"30","294","5","1","1"
"30","294","6","1","1"
"30","295","2","1","1"
"30","295","3","1","1"
"30","295","5","1","1"
"30","295","6","1","1"
"30","296","2","1","1"
"30","296","3","1","1"
"30","296","5","1","1"
"30","296","6","1","1"
"30","297","2","1","1"
"30","297","3","1","1"
"30","297","5","1","1"
"30","297","6","1","1"
"30","298","2","1","1"
"30","298","3","1","1"
"30","298","5","1","1"
"30","298","6","1","1"
"30","299","2","1","1"
"30","299","3","1","1"
"30","299","5","1","1"
"30","299","6","1","1"
"30","300","2","1","1"
"30","300","3","1","1"
"30","300","5","1","1"
"30","300","6","1","1"
"31","150","2","1","1"
"31","150","3","1","1"
"31","150","5","1","1"
"31","150","6","1","1"
"31","151","2","1","1"
"31","151","3","1","1"
"31","151","5","1","1"
"31","151","6","1","1"
"31","152","2","1","1"
"31","152","3","1","1"
"31","152","5","1","1"
"31","152","6","1","1"
"31","153","2","1","1"
"31","153","3","1","1"
"31","153","5","1","1"
"31","153","6","1","1"
"31","154","2","1","1"
"31","154","3","1","1"
"31","154","5","1","1"
"31","154","6","1","1"
"31","155","2","1","1"
"31","155","3","1","1"
"31","155","5","1","1"
"31","155","6","1","1"
"31","156","2","1","1"
"31","156","3","1","1"
"31","156","5","1","1"
"31","156","6","1","1"
"31","157","2","1","1"
"31","157","3","1","1"
"31","157","5","1","1"
"31","157","6","1","1"
"31","158","2","1","1"
"31","158","3","1","1"
"31","158","5","1","1"
"31","158","6","1","1"
"31","159","2","1","1"
"31","159","3","1","1"
"31","159","5","1","1"
"31","159","6","1","1"
"31","160","2","1","1"
"31","160","3","1","1"
"31","160","5","1","1"
"31","160","6","1","1"
"31","161","2","1","1"
"31","161","3","1","1"
"31","161","5","1","1"
"31","161","6","1","1"
"31","162","2","1","1"
"31","162","3","1","1"
"31","162","5","1","1"
"31","162","6","1","1"
"31","163","2","1","1"
"31","163","3","1","1"
"31","163","5","1","1"
"31","163","6","1","1"
"31","164","2","1","1"
"31","164","3","1","1"
"31","164","5","1","1"
"31","164","6","1","1"
"31","165","2","1","1"
"31","165","3","1","1"
"31","165","5","1","1"
"31","165","6","1","1"
"31","166","2","1","1"
"31","166","3","1","1"
"31","166","5","1","1"
"31","166","6","1","1"
"31","167","2","1","1"
"31","167","3","1","1"
"31","167","5","1","1"
"31","167","6","1","1"
"31","168","2","1","1"
"31","168","3","1","1"
"31","168","5","1","1"
"31","168","6","1","1"
"31","169","2","1","1"
"31","169","3","1","1"
"31","169","5","1","1"
"31","169","6","1","1"
"31","170","2","1","1"
"31","170","3","1","1"
"31","170","5","1","1"
"31","170","6","1","1"
"31","171","2","1","1"
"31","171","3","1","1"
"31","171","5","1","1"
"31","171","6","1","1"
"31","172","2","1","1"
"31","172","3","1","1"
"31","172","5","1","1"
"31","172","6","1","1"
"31","173","2","1","1"
"31","173","3","1","1"
"31","173","5","1","1"
"31","173","6","1","1"
"31","174","2","1","1"
"31","174","3","1","1"
"31","174","5","1","1"
"31","174","6","1","1"
"31","175","2","1","1"
"31","175","3","1","1"
"31","175","5","1","1"
"31","175","6","1","1"
"31","176","2","1","1"
"31","176","3","1","1"
"31","176","5","1","1"
"31","176","6","1","1"
"31","177","2","1","1"
"31","177","3","1","1"
"31","177","5","1","1"
"31","177","6","1","1"
"31","178","2","1","1"
"31","178","3","1","1"
"31","178","5","1","1"
"31","178","6","1","1"
"31","179","2","1","1"
"31","179","3","1","1"
"31","179","5","1","1"
"31","179","6","1","1"
"31","180","2","1","1"
"31","180","3","1","1"
"31","180","5","1","1"
"31","180","6","1","1"
"31","181","2","1","1"
"31","181","3","1","1"
"31","181","5","1","1"
"31","181","6","1","1"
"31","182","2","1","1"
"31","182","3","1","1"
"31","182","5","1","1"
"31","182","6","1","1"
"31","183","2","1","1"
"31","183","3","1","1"
"31","183","5","1","1"
"31","183","6","1","1"
"31","184","2","1","1"
"31","184","3","1","1"
"31","184","5","1","1"
"31","184","6","1","1"
"31","185","2","1","1"
"31","185","3","1","1"
"31","185","5","1","1"
"31","185","6","1","1"
"31","186","2","1","1"
"31","186","3","1","1"
"31","186","5","1","1"
"31","186","6","1","1"
"31","187","2","1","1"
"31","187","3","1","1"
"31","187","5","1","1"
"31","187","6","1","1"
"31","188","2","1","1"
"31","188","3","1","1"
"31","188","5","1","1"
"31","188","6","1","1"
"31","189","2","1","1"
"31","189","3","1","1"
"31","189","5","1","1"
"31","189","6","1","1"
"31","190","2","1","1"
"31","190","3","1","1"
"31","190","5","1","1"
"31","190","6","1","1"
"31","191","2","1","1"
"31","191","3","1","1"
"31","191","5","1","1"
"31","191","6","1","1"
"31","192","2","1","1"
"31","192","3","1","1"
"31","192","5","1","1"
"31","192","6","1","1"
"31","193","2","1","1"
"31","193","3","1","1"
"31","193","5","1","1"
"31","193","6","1","1"
"31","194","2","1","1"
"31","194","3","1","1"
"31","194","5","1","1"
"31","194","6","1","1"
"31","195","2","1","1"
"31","195","3","1","1"
"31","195","5","1","1"
"31","195","6","1","1"
"31","196","2","1","1"
"31","196","3","1","1"
"31","196","5","1","1"
"31","196","6","1","1"
"31","197","2","1","1"
"31","197","3","1","1"
"31","197","5","1","1"
"31","197","6","1","1"
"31","198","2","1","1"
"31","198","3","1","1"
"31","198","5","1","1"
"31","198","6","1","1"
"31","199","2","1","1"
"31","199","3","1","1"
"31","199","5","1","1"
"31","199","6","1","1"
"31","200","2","1","1"
"31","200","3","1","1"
"31","200","5","1","1"
"31","200","6","1","1"
"31","201","2","1","1"
"31","201","3","1","1"
"31","201","5","1","1"
"31","201","6","1","1"
"31","202","2","1","1"
"31","202","3","1","1"
"31","202","5","1","1"
"31","202","6","1","1"
"31","203","2","1","1"
"31","203","3","1","1"
"31","203","5","1","1"
"31","203","6","1","1"
"31","204","2","1","1"
"31","204","3","1","1"
"31","204","5","1","1"
"31","204","6","1","1"
"31","205","2","1","1"
"31","205","3","1","1"
"31","205","5","1","1"
"31","205","6","1","1"
"31","206","2","1","1"
"31","206","3","1","1"
"31","206","5","1","1"
"31","206","6","1","1"
"31","207","2","1","1"
"31","207","3","1","1"
"31","207","5","1","1"
"31","207","6","1","1"
"31","208","2","1","1"
"31","208","3","1","1"
"31","208","5","1","1"
"31","208","6","1","1"
"31","209","2","1","1"
"31","209","3","1","1"
"31","209","5","1","1"
"31","209","6","1","1"
"31","210","2","1","1"
"31","210","3","1","1"
"31","210","5","1","1"
"31","210","6","1","1"
"31","211","2","1","1"
"31","211","3","1","1"
"31","211","5","1","1"
"31","211","6","1","1"
"31","212","2","1","1"
"31","212","3","1","1"
"31","212","5","1","1"
"31","212","6","1","1"
"31","213","2","1","1"
"31","213","3","1","1"
"31","213","5","1","1"
"31","213","6","1","1"
"31","214","2","1","1"
"31","214","3","1","1"
"31","214","5","1","1"
"31","214","6","1","1"
"31","215","2","1","1"
"31","215","3","1","1"
"31","215","5","1","1"
"31","215","6","1","1"
"31","216","2","1","1"
"31","216","3","1","1"
"31","216","5","1","1"
"31","216","6","1","1"
"31","217","2","1","1"
"31","217","3","1","1"
"31","217","5","1","1"
"31","217","6","1","1"
"31","218","2","1","1"
"31","218","3","1","1"
"31","218","5","1","1"
"31","218","6","1","1"
"31","219","2","1","1"
"31","219","3","1","1"
"31","219","5","1","1"
"31","219","6","1","1"
"31","220","2","1","1"
"31","220","3","1","1"
"31","220","5","1","1"
"31","220","6","1","1"
"31","221","2","1","1"
"31","221","3","1","1"
"31","221","5","1","1"
"31","221","6","1","1"
